article_id,periodical,periodical_label,issue_id,year,language,article_type,review_strategy,family,code,confidence,evidence_quote,evidence_quote_words,target,target_words,rationale,rationale_words
1996-09-13-left-don-manuel-de-falla-y-el-cante-j,candil,Candil,1996-09,1996,es,essay_opinion,head_tail_windows,CRIT,CRIT_03,high,uno de los acontecimientos que más trascendencia tuvo en el nacimiento y evolución —marcando un antes y un después— de la moderna Flamencología: el Concurso de Cante Jondo,28,Concurso de Cante Jondo de Granada de 1922,8,The passage canonizes the contest as a landmark event that marks a before and after in modern flamencology.,18
1996-09-13-left-don-manuel-de-falla-y-el-cante-j,candil,Candil,1996-09,1996,es,essay_opinion,head_tail_windows,CRIT,CRIT_04,medium,Nuestra aportación se centrará precisamente en una reinterpretación histórica del mítico certamen desde una perspectiva revisionista,16,historical interpretation of the Concurso de Cante Jondo,8,The author positions the lecture as an expert historical revision of a canonical flamenco event.,15
1996-09-23-left-flamenco-en-la-universidad-compl,candil,Candil,1996-09,1996,es,article,full,PED,PED_01,high,"Los protagonistas del flamenco son los que mejor conocen su arte, y por eso bailan, tocan y cantan. Los demás, a ser prudentes, si podemos, y a disfrutar.",28,flamenco artists as teachers and interpreters of flamenco knowledge,9,The passage explicitly grants pedagogical authority to flamenco practitioners over outside explainers.,12
1996-09-23-left-flamenco-en-la-universidad-compl,candil,Candil,1996-09,1996,es,article,full,COMM,COMM_02,high,"oírles a ellos hablar de lo que les pertenece, de todo lo que justifica sus vidas, ahora sin cortapisas, sin intermediarios culturales ni mandarines de por medio",27,flamenco practitioners as owners and authorized speakers of flamenco,9,The text grounds authority in participant belonging and rejects mediation by cultural outsiders or elites.,15
1996-09-23-left-flamenco-en-la-universidad-compl,candil,Candil,1996-09,1996,es,article,full,PED,PED_03,high,"representantes del más popular de todos ellos... ocupan un escaño en la más alta de las instituciones académicas del país... nuestra Universidad, y durante una semana se convierten en catedráticos de saberes transmitidos en forma de arcano",37,flamenco knowledge in the university setting,6,The passage frames flamenco learning through an academic institution while emphasizing the transfer of practitioner knowledge into that institutional space.,20
1996-09-23-left-flamenco-en-la-universidad-compl,candil,Candil,1996-09,1996,es,article,full,CRIT,CRIT_01,medium,compaginaron los duendes del mediodía... con el rigor y la precisión académica imprescindible,13,the Complutense flamenco course and its participating artists,8,The article evaluates the course positively by praising the artists' balance of flamenco expressivity with academic rigor.,17
1996-09-24-left-un-centenario-el-personaje,candil,Candil,1996-09,1996,es,article,head_tail_windows,CRIT,CRIT_04,high,su faceta de crítico y comentarista de flamenco lo ha sido muy escasamente a pesar de ser una fuente impagable de información de lo que acaecía flamencamente en la Barcelona de los años 20 y 30,36,Sebastià Gasch as flamenco critic and commentator,7,The passage grants Gasch's critical writings authority as an important source on Barcelona flamenco history.,16
1996-09-24-left-un-centenario-el-personaje,candil,Candil,1996-09,1996,es,article,head_tail_windows,CRIT,CRIT_03,medium,"¡Toda una época ingenua y cordial—son palabras de Cabañas—, edad de oro de la flamenquería barcelonesa!",17,Barcelona flamenco scene of the late nineteenth and early twentieth century,11,"The phrase 'edad de oro' elevates that period into a hierarchized, exemplary moment of flamenco history.",16
1996-09-26-left-manuel-yerga-lancharro-ni-quito-,candil,Candil,1996-09,1996,es,essay_opinion,full,PED,PED_02,medium,El Niño León y yo éramos amigos y trabajabamos juntos muchas veces; así es que él lo aprendió de mí; yo le hise un fandango que cantaba El Rubio de Pará,31,transmission and authorship of the fandango,6,"The passage describes a fandango passing through close performer relationships, learning, and adaptation from an earlier source.",17
1996-09-26-left-manuel-yerga-lancharro-ni-quito-,candil,Candil,1996-09,1996,es,essay_opinion,full,AUTH,AUTH_03,medium,le puedo desir que es mío... no se paresía en nada al que yo ise inspirado en el Rubio Pará,20,origin and continuity of a specific fandango,7,The text adjudicates the fandango's origin by tracing its derivation from an earlier singer-guitarist and defending the proper line of continuity.,23
1996-11-3-left-que-tu-voz-no-se-pierda,candil,Candil,1996-11,1996,es,editorial,full,HERIT,HERIT_02,high,la Consejería de Cultura de la Junta de Andalucía por la que se declara Bien de Interés Cultural los registros sonoros de Pastora Pavón Cruz «Niña de los Peines»,29,sound recordings of Pastora Pavón Cruz 'Niña de los Peines',10,The passage explicitly invokes an official institutional heritage designation to valorize the recordings.,13
1996-11-3-left-que-tu-voz-no-se-pierda,candil,Candil,1996-11,1996,es,editorial,full,HERIT,HERIT_03,high,a la andaluza Institución sólo le resta recabar las —creemos que 350 grabaciones que efectuó y editarlas,17,collection and publication of Niña de los Peines' recordings,9,The article calls for institutional collection and dissemination of recordings as preservation and transmission of cultural value.,17
1996-11-3-left-que-tu-voz-no-se-pierda,candil,Candil,1996-11,1996,es,editorial,full,CRIT,CRIT_03,high,la incluyó en el mejor triunvirato cantaor de la época junto a don Antonio Chacón y Manuel Torre,18,Niña de los Peines' status in flamenco history,8,The passage canonizes Pastora by placing her in a ranked exemplary trio of singers.,14
1996-11-3-left-que-tu-voz-no-se-pierda,candil,Candil,1996-11,1996,es,editorial,full,PED,PED_02,medium,han mantenido una pedagogía artística para las sucesivas generaciones cantaoras como la Niña de los Peines,16,Niña de los Peines as model for later singing generations,10,The article frames her recorded art as a pedagogical transmission model for successive generations of singers.,16
1996-11-3-left-que-tu-voz-no-se-pierda,candil,Candil,1996-11,1996,es,editorial,full,CRIT,CRIT_02,high,"ha dominado el ritmo, la jondura, la melodía y un rico melisma en todos los estilos flamencos",17,Niña de los Peines' cantaora artistry,6,"The passage applies named aesthetic criteria—rhythm, jondura, melody, melisma, compás—to judge her flamenco excellence.",16
1996-11-3-right-celebraci-n-del-xxiv-congreso-de,candil,Candil,1996-11,1996,es,article,head_tail_windows,AUTH,AUTH_03,high,"Es llevar a este arte a su lugar de origen, al sitio primigenio donde se reunieran las desgracias de unos cuantos andaluces, payos y gitanos",25,Sevilla as the proper site for the XXIV Congreso de Arte Flamenco,12,The passage legitimates the congress location by grounding flamenco in a valued origin site and collective historical roots.,18
1996-11-3-right-celebraci-n-del-xxiv-congreso-de,candil,Candil,1996-11,1996,es,article,head_tail_windows,AUTH,AUTH_02,medium,profundamente arraigado en la verdadera médula espinal de donde arranca el flamenco puro y hasta sus variantes más o menos admisibles,21,the congress and the flamenco it presented,7,"The article invokes pure flamenco and only 'more or less admissible' variants, drawing a legitimacy boundary around acceptable forms.",19
1996-11-3-right-celebraci-n-del-xxiv-congreso-de,candil,Candil,1996-11,1996,es,article,head_tail_windows,CRIT,CRIT_01,high,"este ha sido un Congreso serio de contenidos, abundantes en ofertas sonoras y literarias, con ciertas carencias de intendencia y protocolo",21,the XXIV Congreso de Arte Flamenco,6,"The article explicitly evaluates the congress, praising its serious content while noting organizational shortcomings.",14
1996-11-8-left-xxiv-congreso-de-flamenco,candil,Candil,1996-11,1996,es,article,head_tail_windows,HERIT,HERIT_02,high,"supone institucionalizar un precedente en la cooperación por estudiar, difundir y conservar el arte flamenco",15,university involvement in the flamenco congress,6,"The passage authorizes flamenco through institutional university cooperation devoted to study, diffusion, and conservation.",14
1996-11-8-left-xxiv-congreso-de-flamenco,candil,Candil,1996-11,1996,es,article,head_tail_windows,PED,PED_03,high,"figuras como José Menese, Antonio Mairena, Fosforito, Manuel Cano, etc., impartieron sus magistrales clases en las aulas de diversas Universidades españolas",21,flamenco instruction in Spanish universities,5,"The text frames flamenco knowledge as taught through university spaces and master classes, making institutional pedagogy central.",17
1996-11-8-left-xxiv-congreso-de-flamenco,candil,Candil,1996-11,1996,es,article,head_tail_windows,CRIT,CRIT_01,medium,"Inés Bacán evidenció cierta frescura cantaora en sus siguiriyas, aunque adoleció de los determinados matices dramáticos del estilo",18,Inés Bacán's siguiriyas,4,"The passage makes a balanced critical judgment, praising freshness while identifying a lack of dramatic nuance.",16
1996-11-10-left-la-est-tica-del-flamenco,candil,Candil,1996-11,1996,es,article,head_tail_windows,CRIT,CRIT_02,high,esta música no pertenece a una estética sino a varias,10,flamenco aesthetics,2,The passage defines flamenco quality through an explicit aesthetic framework of plurality and contrast.,14
1996-11-10-left-la-est-tica-del-flamenco,candil,Candil,1996-11,1996,es,article,head_tail_windows,CRIT,CRIT_04,high,"merece más respeto y consideración que aquéllos que le han tributado hasta ahora los círculos oficiales, quizá por tener los oídos anestesiados con música escrita... y por desprecio, burguesa y estúpidamente aristocrático, hacia todo lo «popular»",36,official circles' treatment of flamenco,5,The passage uses critical authority to rebuke official and aristocratic dismissal of flamenco as popular art.,16
1996-11-13-right-la-cultura-de-la-sangre,candil,Candil,1996-11,1996,es,essay_opinion,head_tail_windows,AUTH,AUTH_01,high,"Culta porque, en su expresión más auténtica, niega la sensiblería... hace imposible el olvido de nuestras raíces",17,cante jondo,2,The article attributes genuine cultural value to cante jondo by defining its authentic expression against sentimentality and forgetfulness.,18
1996-11-13-right-la-cultura-de-la-sangre,candil,Candil,1996-11,1996,es,essay_opinion,head_tail_windows,CRIT,CRIT_02,high,"el cante jondo es hoy... una de las formas de expresión musical más ricas, sabias, intensas y profundas que poseemos",20,cante jondo,2,"The passage applies aesthetic criteria of richness, wisdom, intensity, and depth to define cante jondo's value.",17
1996-11-13-right-la-cultura-de-la-sangre,candil,Candil,1996-11,1996,es,essay_opinion,head_tail_windows,CRIT,CRIT_04,high,"no debe aceptar por más tiempo la mirada altanera o displicente de quienes llevan su estupidez clasista hasta el terreno del arte, de quienes juzgan con sordera de corazón",29,classist critics or dismissive observers of cante jondo,8,The article critiques external classist judgment and contests who has the authority to value cante jondo.,16
1996-11-17-left-ideas-generales-para-un-debate-s,candil,Candil,1996-11,1996,es,article,full,AUTH,AUTH_02,high,"Lo contrario es caer en el error de creer que lo chabacano o, lo mal dicho, es lo auténticamente flamenco.",20,claims that vulgar or badly articulated singing is authentically flamenco,10,The passage explicitly rejects a false authenticity claim and draws a boundary around improper flamenco presentation.,16
1996-11-17-left-ideas-generales-para-un-debate-s,candil,Candil,1996-11,1996,es,article,full,CRIT,CRIT_02,high,"la vocalización es fundamental y básica... Otro aspecto fundamental, es el de la afinación... El cante ha de ir cosido a su compás",23,cantaor technique and flamenco singing aesthetics,6,"The article defines aesthetic criteria for good singing through vocalization, tuning, compás, and stylistic differentiation.",15
1996-11-17-left-ideas-generales-para-un-debate-s,candil,Candil,1996-11,1996,es,article,full,CRIT,CRIT_04,medium,"hay quien nos intenta vender esto como algo muy flamenco cuando es, en realidad, rematar desafinado",16,performers or promoters who present poor tuning as flamenco authenticity,10,The passage polices a boundary around proper flamenco by criticizing attempts to legitimize technical defects as flamenco style.,18
1996-11-17-right-sobre-la-poes-a-del-cante,candil,Candil,1996-11,1996,es,essay_opinion,head_tail_windows,CRIT,CRIT_03,high,"las letras flamencas que pueden ser consideradas poemas sin paliativos... son... muy pocas. Pero las que son, poseen el don más propio de la mejor poesía",26,selected flamenco lyrics as poetry,5,"The passage creates a hierarchy within flamenco letras, canonizing only a small subset as true poems with the highest poetic qualities.",21
