article_id,periodical,periodical_label,title,issue_id,year,language,article_type,review_text_chars,review_strategy,n_trigger_windows,retrieval_hint_codes,packet_id,packet_article_position,no_relevant_discourse,insufficient_context,n_codes,n_possible,code_families_emitted,codes_emitted,legitimation_effect_present,polarity,basis_tags,n_basis_tags,derived_target,exclusion_boundary_present,right_to_define_present,annotation_notes,annotation_notes_words,source_result_file
JALEO_1977_12::A5,jaleo,Jaleo,SABICAS,JALEO_1977_12,1977,en,other,3635,head_tail_windows,1,PED_01,chat_packet_006,2,False,False,4,2,CRIT|HERIT,CRIT_01|CRIT_02|CRIT_03|HERIT_02,True,legitimating,criticism|heritage,2,Sabicas,False,False,"Article text is truncated, but the visible excerpt contains sufficient evaluative and official-recognition evidence for the emitted codes.",19,chat_packet_006_results.json
JALEO_1977_12::A6,jaleo,Jaleo,THE SEARCH FOR FLAMENCO in mexico city ,JALEO_1977_12,1977,en,other,4250,full,0,,chat_packet_006,3,False,False,1,2,PED,PED_03,True,neutral,pedagogy,1,flamenco access in Mexico City,False,False,,0,chat_packet_006_results.json
JALEO_1977_12::A7,jaleo,Jaleo,PACO DE LUCIA,JALEO_1977_12,1977,en,other,5488,full,0,,chat_packet_006,4,False,False,3,2,CRIT,CRIT_01|CRIT_02|CRIT_04,True,mixed,criticism,1,Paco de Lucía's concert performance,True,True,,0,chat_packet_006_results.json
JALEO_1977_12::A8,jaleo,Jaleo,GYPSY IN DARKNESS,JALEO_1977_12,1977,en,other,2318,full,0,,chat_packet_006,5,False,False,2,2,COMM,COMM_01|COMM_04,True,contested,community,1,Gypsy identity and understanding,True,False,,0,chat_packet_006_results.json
JALEO_1978_01::A1,jaleo,Jaleo,DUENDE AND THE JUERGA,JALEO_1978_01,1978,en,other,4736,full,0,,chat_packet_007,1,False,False,3,1,AUTH|COMM|CRIT,AUTH_04|COMM_03|CRIT_02,True,legitimating,criticism|community|authenticity,3,duende and the juerga as conditions for good flamenco,False,True,,0,chat_packet_007_results.json
JALEO_1978_01::A2,jaleo,Jaleo,LETTERS,JALEO_1978_01,1978,en,other,530,full,0,,chat_packet_007,2,True,False,0,1,,,False,neutral,,0,,False,False,Short appreciation letter; no clear flamenco discourse function beyond general thanks.,11,chat_packet_007_results.json
JALEO_1978_01::A3,jaleo,Jaleo,RODRIGO de SAN DIEGO,JALEO_1978_01,1978,en,other,3820,full,0,,chat_packet_007,3,False,False,4,1,COMM|CRIT|PED,COMM_01|COMM_04|CRIT_03|PED_03,True,contested,community|pedagogy|criticism,3,Rodrigo de San Diego as a foreign flamenco guitarist in Spain,True,False,,0,chat_packet_007_results.json
JALEO_1978_01::A4,jaleo,Jaleo,Transcribed by Peter Baime Seguiriya,JALEO_1978_01,1978,en,other,1774,full,0,,chat_packet_007,4,False,False,3,1,HERIT|PED,HERIT_03|PED_01|PED_03,True,legitimating,pedagogy|heritage,2,flamenco guitar transcription and record access,False,False,,0,chat_packet_007_results.json
JALEO_1978_01::A5,jaleo,Jaleo,RECORDS DONATED,JALEO_1978_01,1978,en,other,689,full,0,,chat_packet_007,5,False,False,1,2,HERIT,HERIT_03,True,legitimating,heritage,1,shared access to flamenco records,False,False,,0,chat_packet_007_results.json
JALEO_1978_01::A6,jaleo,Jaleo,LA LUZ,JALEO_1978_01,1978,en,other,4944,full,0,,chat_packet_008,1,False,False,2,2,COMM,COMM_02|COMM_03,True,legitimating,community,1,Ernest Lenshaw as a San Diego flamenco community figure,False,False,,0,chat_packet_008_results.json
JALEO_1978_01::A7,jaleo,Jaleo,THE SAN FRANCISCO SCENE,JALEO_1978_01,1978,en,other,536,full,0,,chat_packet_008,2,True,False,0,1,,,False,neutral,,0,,False,False,"Brief scene report with no clear evaluative, authorizing, pedagogical, heritage, or boundary-making discourse.",14,chat_packet_008_results.json
JALEO_1978_01::A8,jaleo,Jaleo,JUERGAS,JALEO_1978_01,1978,en,other,3461,full,0,,chat_packet_008,3,False,False,3,2,COMM|CRIT,COMM_02|COMM_03|CRIT_01,True,legitimating,community|criticism,2,New Year's Eve juerga and local participants,False,False,,0,chat_packet_008_results.json
JALEO_1978_02::A1,jaleo,Jaleo,FEBRUARY JUERGA,JALEO_1978_02,1978,en,other,2838,full,0,,chat_packet_008,4,False,False,3,2,COMM|CRIT,COMM_03|COMM_04|CRIT_01,True,legitimating,criticism|community,2,February juerga participants and performances,False,False,,0,chat_packet_008_results.json
JALEO_1978_02::A2,jaleo,Jaleo,LETTERS,JALEO_1978_02,1978,en,other,1574,full,0,,chat_packet_008,5,True,False,0,2,,,False,neutral,,0,,False,False,"Supportive newsletter letters, but no clear code-worthy discourse under the conservative rules.",13,chat_packet_008_results.json
JALEO_1978_02::A3,jaleo,Jaleo,PUNTO DE VISTA,JALEO_1978_02,1978,en,other,2506,full,0,,chat_packet_009,1,False,False,3,2,COMM|PED,COMM_02|COMM_03|PED_03,True,legitimating,community|pedagogy,2,juerga participation and informal flamenco learning,False,False,,0,chat_packet_009_results.json
JALEO_1978_02::A4,jaleo,Jaleo,UNIQUE DANCE CLASSES,JALEO_1978_02,1978,en,other,1046,full,0,,chat_packet_009,2,False,False,3,2,CRIT|PED,CRIT_02|PED_01|PED_03,True,legitimating,pedagogy|criticism,2,Tibu's dance classes,False,False,,0,chat_packet_009_results.json
JALEO_1978_02::A5,jaleo,Jaleo,ALEGRIAS,JALEO_1978_02,1978,en,other,2833,head_tail_windows,1,PED_02,chat_packet_009,3,False,False,3,2,AUTH|CRIT|PED,AUTH_03|CRIT_02|PED_03,True,legitimating,pedagogy|criticism|tradition,3,alegrías,False,True,"Article text is truncated, but the visible excerpt contains sufficient pedagogical and historical-origin evidence for the emitted codes.",19,chat_packet_009_results.json
JALEO_1978_02::A6,jaleo,Jaleo,LA LUZ ,JALEO_1978_02,1978,en,other,2141,full,0,,chat_packet_009,4,False,False,2,2,PED,PED_01|PED_02,True,legitimating,pedagogy,1,Deanna Davis's flamenco dance formation,False,False,,0,chat_packet_009_results.json
JALEO_1978_02::A7,jaleo,Jaleo,Ballet Nacional Festivales de España,JALEO_1978_02,1978,en,other,3421,full,0,,chat_packet_009,5,False,False,4,2,CRIT|HERIT,CRIT_01|CRIT_02|CRIT_03|HERIT_02,True,mixed,criticism|heritage,2,Ballet Nacional Festivales de España,False,True,,0,chat_packet_009_results.json
JALEO_1978_02::A8,jaleo,Jaleo,ENRIQUE DE MELCHOR,JALEO_1978_02,1978,en,other,2467,full,0,,chat_packet_010,1,False,False,3,1,CRIT,CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism,1,Enrique de Melchor's flamenco guitar record,False,False,"The latter part of the article is heavily OCR-damaged, but the visible opening review contains sufficient evidence for the emitted codes.",22,chat_packet_010_results.json
JALEO_1978_02::A9,jaleo,Jaleo,ADIOS!,JALEO_1978_02,1978,en,other,2816,full,0,,chat_packet_010,2,False,False,1,2,COMM,COMM_02,True,legitimating,community,1,Jaleistas community maintenance,False,False,,0,chat_packet_010_results.json
JALEO_1978_02::A11,jaleo,Jaleo,Tortilla De Patata,JALEO_1978_02,1978,en,other,872,full,0,,chat_packet_010,3,True,False,0,0,,,False,neutral,,0,,False,False,"Recipe text does not contain flamenco-related evaluative, authorizing, pedagogical, communal, critical, or heritage discourse.",15,chat_packet_010_results.json
JALEO_1978_02::A12,jaleo,Jaleo,EL OIDO,JALEO_1978_02,1978,en,other,495,full,0,,chat_packet_010,4,True,False,0,1,,,False,neutral,,0,,False,False,,0,chat_packet_010_results.json
JALEO_1978_02::A13,jaleo,Jaleo,ALEGRIAS,JALEO_1978_02,1978,en,other,2191,full,0,,chat_packet_010,5,False,False,3,2,CRIT|PED,CRIT_02|CRIT_03|PED_03,True,legitimating,criticism|pedagogy,2,Parilla de Jerez's guitar style and transcribed falseta,False,False,,0,chat_packet_010_results.json
JALEO_1978_02::A14,jaleo,Jaleo,FLAMENCO MUSIC IN PRINT,JALEO_1978_02,1978,en,other,4427,full,0,,chat_packet_011,1,False,False,3,2,CRIT|PED,CRIT_01|CRIT_03|PED_03,True,mixed,pedagogy|criticism,2,printed flamenco guitar music and older guitar repertoire,False,True,The strongest discourse is evaluative and pedagogical; authenticity/identity implications were kept out of emitted codes because they are secondary.,20,chat_packet_011_results.json
JALEO_1978_02::A15,jaleo,Jaleo,MARCH JUERGA,JALEO_1978_02,1978,en,other,699,full,0,,chat_packet_011,2,True,False,0,1,,,False,neutral,,0,,False,False,Event logistics and food assignments do not provide enough discourse function for coding.,13,chat_packet_011_results.json
JALEO_1978_03::A1,jaleo,Jaleo,FEBRUARY JUERGA,JALEO_1978_03,1978,en,other,3918,full,0,,chat_packet_011,3,False,False,3,2,COMM|CRIT,COMM_02|COMM_03|CRIT_01,True,legitimating,community|criticism,2,February juerga participants and performers,False,False,The report legitimates the juerga through communal participation and praise of performers.,12,chat_packet_011_results.json
JALEO_1978_03::A2,jaleo,Jaleo,LETTERS,JALEO_1978_03,1978,en,other,1574,full,0,,chat_packet_011,4,False,False,1,2,COMM,COMM_02,True,legitimating,community,1,Jaleo as a flamenco community network,False,False,Only the community-network function is strong enough to emit; most of the article is reader correspondence and support.,19,chat_packet_011_results.json
JALEO_1978_03::A3,jaleo,Jaleo,PUNTO DE VISTA,JALEO_1978_03,1978,en,other,2506,full,0,,chat_packet_011,5,False,False,3,2,COMM|PED,COMM_02|COMM_03|PED_03,True,legitimating,community|pedagogy,2,juergas as communal and instructional flamenco spaces,False,False,The strongest signals are participatory community and informal learning/access.,10,chat_packet_011_results.json
JALEO_1978_03::A4,jaleo,Jaleo,UNIQUE DANCE CLASSES,JALEO_1978_03,1978,en,other,1046,full,0,,chat_packet_012,1,False,False,2,1,PED,PED_01|PED_03,True,legitimating,pedagogy,1,Tibu's dance classes as a method for learning responsive flamenco dance,False,False,,0,chat_packet_012_results.json
JALEO_1978_03::A5,jaleo,Jaleo,ALEGRIAS,JALEO_1978_03,1978,en,other,2833,head_tail_windows,1,PED_02,chat_packet_012,2,False,False,2,3,CRIT|PED,CRIT_02|PED_03,True,legitimating,pedagogy|criticism,2,technical understanding of alegrías,False,False,"The article is truncated; codes are based only on the visible beginning, evidence window, and ending context.",17,chat_packet_012_results.json
JALEO_1978_03::A6,jaleo,Jaleo,LA LUZ ,JALEO_1978_03,1978,en,other,2141,full,0,,chat_packet_012,3,True,False,0,3,,,False,neutral,,0,,False,False,"Mostly biographical profile; no clear evaluative, authorizing, community, heritage, or pedagogical discourse beyond factual mentions.",15,chat_packet_012_results.json
JALEO_1978_03::A7,jaleo,Jaleo,Ballet Nacional Festivales de España,JALEO_1978_03,1978,en,other,3421,full,0,,chat_packet_012,4,False,False,3,3,CRIT,CRIT_01|CRIT_02|CRIT_03,True,mixed,criticism,1,Ballet Nacional Festivales de Espana,False,True,The final cleaner advertisement is ignored as unrelated to the review discourse.,12,chat_packet_012_results.json
JALEO_1978_03::A8,jaleo,Jaleo,ENRIQUE DE MELCHOR,JALEO_1978_03,1978,en,other,1100,full,0,,chat_packet_012,5,False,False,3,2,CRIT,CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism,1,Enrique de Melchor's flamenco guitar record and status among new soloists,False,False,,0,chat_packet_012_results.json
JALEO_1978_03::A9,jaleo,Jaleo,ADIOS!,JALEO_1978_03,1978,en,other,2816,full,0,,chat_packet_013,1,False,False,1,1,COMM,COMM_02,True,legitimating,community,1,Stan Schutze's role in maintaining Jaleistas,False,False,Community code is limited to the article's construction of behind-the-scenes labor as sustaining the flamenco organization.,19,chat_packet_013_results.json
JALEO_1978_03::A10,jaleo,Jaleo,FLAMENCO TALK,JALEO_1978_03,1978,en,other,1053,full,0,,chat_packet_013,2,False,False,1,1,PED,PED_03,True,legitimating,pedagogy,1,reader access to flamenco dance terminology,False,False,Definitions are pedagogical rather than evaluative.,6,chat_packet_013_results.json
JALEO_1978_03::A11,jaleo,Jaleo,Tortilla De Patata,JALEO_1978_03,1978,en,other,872,full,0,,chat_packet_013,3,True,False,0,0,,,False,neutral,,0,,False,False,"Recipe content does not make a flamenco-related evaluative, pedagogical, heritage, authenticity, community, or critical claim.",16,chat_packet_013_results.json
JALEO_1978_03::A12,jaleo,Jaleo,EL OIDO,JALEO_1978_03,1978,en,other,495,full,0,,chat_packet_013,4,True,False,0,1,,,False,neutral,,0,,False,False,Brief news listing lacks sufficient discourse function beyond announcement.,9,chat_packet_013_results.json
JALEO_1978_03::A13,jaleo,Jaleo,ALEGRIAS,JALEO_1978_03,1978,en,other,2191,full,0,,chat_packet_013,5,False,False,3,2,CRIT|PED,CRIT_01|CRIT_02|PED_03,True,legitimating,criticism|pedagogy,2,Parilla de Jerez's guitar style and the Jerez-style falseta,False,False,"Codes focus on explicit evaluation, aesthetic criteria, and printed pedagogical mediation.",11,chat_packet_013_results.json
JALEO_1978_03::A14,jaleo,Jaleo,FLAMENCO MUSIC IN PRINT,JALEO_1978_03,1978,en,other,4427,full,0,,chat_packet_014,1,False,False,3,1,COMM|CRIT|PED,COMM_04|CRIT_01|PED_03,True,mixed,pedagogy|criticism|community,3,printed flamenco music and access to flamenco learning,False,True,Repeated content from a prior issue is annotated only from the visible text for this article_id.,16,chat_packet_014_results.json
JALEO_1978_03::A15,jaleo,Jaleo,MARCH JUERGA,JALEO_1978_03,1978,en,other,699,full,0,,chat_packet_014,2,True,False,0,0,,,False,neutral,,0,,False,False,"Logistical announcement for a juerga; no clear evaluative, authorizing, pedagogical, or boundary-making discourse.",14,chat_packet_014_results.json
JALEO_1978_04::A1,jaleo,Jaleo,Sevilla,JALEO_1978_04,1978,en,poem,3667,full,0,,chat_packet_014,3,True,False,0,2,,,False,neutral,,0,,False,False,Most of the article is a broad cultural and touristic celebration of Sevilla rather than a flamenco-specific discourse claim.,20,chat_packet_014_results.json
JALEO_1978_04::A2,jaleo,Jaleo,LETTERS,JALEO_1978_04,1978,en,other,762,full,0,,chat_packet_014,4,False,False,3,1,COMM|CRIT|PED,COMM_03|CRIT_01|PED_03,True,legitimating,pedagogy|community|criticism,3,JALEO educational articles and monthly juergas,False,False,The letter is short but contains explicit pedagogical and evaluative claims.,11,chat_packet_014_results.json
JALEO_1978_04::A3,jaleo,Jaleo,PUNTO DE VISTA,JALEO_1978_04,1978,en,other,1712,full,0,,chat_packet_014,5,False,False,3,1,AUTH|COMM,AUTH_04|COMM_01|COMM_03,True,contested,community|authenticity,2,Jaleistas juergas and their guest policy,True,True,The article explicitly questions whether numerical success threatens the flamenco character of the gathering.,14,chat_packet_014_results.json
JALEO_1978_04::A4,jaleo,Jaleo,Like A Parade!,JALEO_1978_04,1978,en,other,3057,full,0,,chat_packet_015,1,False,False,3,1,AUTH|COMM|CRIT,AUTH_01|COMM_02|CRIT_01,True,legitimating,authenticity|community|criticism,3,"Sevilla flamenco atmosphere, Manolo Brenes, and Juana de Alva's San Diego flamenco organization",False,False,,0,chat_packet_015_results.json
JALEO_1978_04::A5,jaleo,Jaleo,La Feria de Sevilla,JALEO_1978_04,1978,en,other,3431,head_tail_windows,1,AUTH_03,chat_packet_015,2,False,False,3,1,AUTH|CRIT|PED,AUTH_03|CRIT_02|PED_02,True,legitimating,tradition|pedagogy|criticism,3,Feria de Sevilla and flamenco guitar technique,False,False,"Article text is truncated, but the visible excerpt provides enough context for the emitted codes.",15,chat_packet_015_results.json
JALEO_1978_04::A6,jaleo,Jaleo,LA LUZ,JALEO_1978_04,1978,en,other,4258,full,0,,chat_packet_015,3,False,False,4,1,CRIT|HERIT|PED,CRIT_01|CRIT_03|HERIT_02|PED_01,True,mixed,pedagogy|heritage|criticism,3,Juanita Franco's professional formation and the Spanish dance concert,False,False,This article includes both a Juanita Franco profile and the beginning of a separate review; codes reflect both visible discourse functions.,21,chat_packet_015_results.json
JALEO_1978_04::A7,jaleo,Jaleo,TOO LONG AGAIN!,JALEO_1978_04,1978,en,other,3401,full,0,,chat_packet_015,4,False,False,3,1,CRIT,CRIT_01|CRIT_03,True,mixed,criticism,1,"Spanish dance concert programming, Luis Montero's choreography, and Luis de Córdoba",False,False,,0,chat_packet_015_results.json
JALEO_1978_04::A8,jaleo,Jaleo,Luis de Córdoba,JALEO_1978_04,1978,en,other,778,full,0,,chat_packet_015,5,False,False,3,0,CRIT,CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism,1,Luis de Córdoba,False,False,,0,chat_packet_015_results.json
JALEO_1978_04::A9,jaleo,Jaleo,Sevillanas,JALEO_1978_04,1978,en,article,4794,full,0,,chat_packet_016,1,False,False,3,1,AUTH|CRIT|PED,AUTH_03|CRIT_03|PED_03,True,legitimating,tradition|pedagogy|criticism,3,sevillanas as a rooted and living flamenco-related form,False,False,,0,chat_packet_016_results.json
JALEO_1978_04::A10,jaleo,Jaleo,For Voice and Guitar,JALEO_1978_04,1978,en,article,616,full,0,,chat_packet_016,2,False,False,1,1,PED,PED_03,True,legitimating,pedagogy,1,"learning and reproducing ""Requiebros""",False,False,,0,chat_packet_016_results.json
JALEO_1978_04::A11,jaleo,Jaleo,More on Caló,JALEO_1978_04,1978,en,other,2885,full,0,,chat_packet_016,3,False,False,1,2,PED,PED_03,True,legitimating,pedagogy,1,reader access to Caló vocabulary and verse comprehension,False,False,,0,chat_packet_016_results.json
JALEO_1978_04::A12,jaleo,Jaleo,Alegrías,JALEO_1978_04,1978,en,other,354,full,0,,chat_packet_016,4,False,False,1,1,PED,PED_03,True,legitimating,pedagogy,1,learning a falseta and recognizing Batista's rhythmic style,False,False,,0,chat_packet_016_results.json
JALEO_1978_04::A13,jaleo,Jaleo,FLAMENCO TALK,JALEO_1978_04,1978,en,other,1124,full,0,,chat_packet_016,5,False,False,1,1,PED,PED_03,True,legitimating,pedagogy,1,reader access to flamenco dance and costume terminology,False,False,,0,chat_packet_016_results.json
